chr10	50745584	50749584	NM_001277059	-	50747584	chr10	50747208	50747217	M6787	+	50747212	9
chr10	50745584	50749584	NM_001277059	-	50747584	chr10	50747210	50747219	M30378	-	50747214	9
chr10	50816346	50820346	NM_003055	+	50818346	chr10	50819722	50819731	M40731	+	50819726	9
chr10	50816346	50820346	NM_003055	+	50818346	chr10	50819724	50819733	M71194	-	50819728	9
chr10	50819153	50823153	NM_020985	+	50821153	chr10	50819722	50819731	M40731	+	50819726	9
chr10	50819153	50823153	NM_020985	+	50821153	chr10	50819724	50819733	M71194	-	50819728	9
chr10	52381737	52385737	NM_147156	-	52383737	chr10	52384446	52384455	M26339	+	52384450	9
chr10	52381737	52385737	NM_147156	-	52383737	chr10	52384448	52384457	M11412	-	52384452	9
chr10	52497687	52501687	NM_001079516	+	52499687	chr10	52498287	52498296	M13257	+	52498291	9
chr10	52497687	52501687	NM_001079516	+	52499687	chr10	52498289	52498298	M43730	-	52498293	9
chr10	53457355	53461355	NM_015235	-	53459355	chr10	53458292	53458301	M54163	+	53458296	9
chr10	53457355	53461355	NM_015235	-	53459355	chr10	53458294	53458303	M43747	-	53458298	9
chr10	54529460	54533460	NM_000242	-	54531460	chr10	54530727	54530736	M40802	+	54530731	9
chr10	54529460	54533460	NM_000242	-	54531460	chr10	54530729	54530738	M54181	-	54530733	9
chr10	60270903	60274903	NM_001080512	+	60272903	chr10	60271787	60271796	M57180	+	60271791	9
chr10	60270903	60274903	NM_001080512	+	60272903	chr10	60271789	60271798	M85508	-	60271793	9
chr10	61467649	61471649	NM_194298	-	61469649	chr10	61469876	61469885	M59320	+	61469880	9
chr10	61467649	61471649	NM_194298	-	61469649	chr10	61469878	61469887	M21906	-	61469882	9
chr10	62330714	62334714	NM_001204404	-	62332714	chr10	62334060	62334069	M19311	+	62334064	9
chr10	62330714	62334714	NM_001204404	-	62332714	chr10	62334062	62334071	M71323	-	62334066	9
chr10	64576927	64580927	NM_001136178	-	64578927	chr10	64578300	64578309	M45352	-	64578304	9
chr10	64576927	64580927	NM_001136178	-	64578927	chr10	64578557	64578566	M45353	+	64578561	9
chr10	64576927	64580927	NM_001136178	-	64578927	chr10	64578559	64578568	M57222	-	64578563	9
chr10	69989870	69993870	NM_145178	-	69991870	chr10	69991348	69991357	M67147	-	69991352	9
chr10	70089767	70093767	NM_012207	+	70091767	chr10	70091397	70091406	M31668	+	70091401	9
chr10	70089767	70093767	NM_012207	+	70091767	chr10	70091399	70091408	M24907	-	70091403	9
chr10	70090684	70094684	NM_022129	-	70092684	chr10	70091397	70091406	M31668	+	70091401	9
chr10	70090684	70094684	NM_022129	-	70092684	chr10	70091399	70091408	M24907	-	70091403	9
chr10	70229730	70233730	NM_001080449	-	70231730	chr10	70231793	70231802	M24910	-	70231797	9
chr10	70713878	70717878	NM_004728	+	70715878	chr10	70716369	70716378	M76415	+	70716373	9
chr10	70713878	70717878	NM_004728	+	70715878	chr10	70716371	70716380	M5745	-	70716375	9
chr10	70713878	70717878	NM_004728	+	70715878	chr10	70716861	70716870	M45365	+	70716865	9
chr10	70713878	70717878	NM_004728	+	70715878	chr10	70716863	70716872	M57285	-	70716867	9
chr10	70714195	70718195	NM_001256910	+	70716195	chr10	70716369	70716378	M76415	+	70716373	9
chr10	70714195	70718195	NM_001256910	+	70716195	chr10	70716371	70716380	M5745	-	70716375	9
chr10	70714195	70718195	NM_001256910	+	70716195	chr10	70716861	70716870	M45365	+	70716865	9
chr10	70714195	70718195	NM_001256910	+	70716195	chr10	70716863	70716872	M57285	-	70716867	9
chr10	70845827	70849827	NM_002727	+	70847827	chr10	70846157	70846166	M67166	+	70846161	9
chr10	70937959	70941959	NM_001301683	+	70939959	chr10	70938851	70938860	M50806	+	70938855	9
chr10	70937959	70941959	NM_001301683	+	70939959	chr10	70939675	70939684	M69204	-	70939679	9
chr10	70978058	70982058	NM_025130	+	70980058	chr10	70978728	70978737	M50807	-	70978732	9
chr10	71076602	71080602	NM_000188	+	71078602	chr10	71080403	71080412	M59454	-	71080407	9
chr10	71991190	71995190	NM_021129	-	71993190	chr10	71993353	71993362	M2494	+	71993357	9
chr10	71991190	71995190	NM_021129	-	71993190	chr10	71993355	71993364	M16128	-	71993359	9
chr10	72134535	72138535	NM_001278213	-	72136535	chr10	72137486	72137495	M76439	+	72137490	9
chr10	72134535	72138535	NM_001278213	-	72136535	chr10	72137488	72137497	M5756	-	72137492	9
chr10	72236563	72240563	NM_014431	+	72238563	chr10	72237711	72237720	M34091	-	72237715	9
chr10	72430558	72434558	NM_139155	+	72432558	chr10	72434389	72434398	M76449	+	72434393	9
chr10	72430558	72434558	NM_139155	+	72432558	chr10	72434391	72434400	M11610	-	72434395	9
chr10	72970291	72974291	NM_170744	+	72972291	chr10	72971444	72971453	M73828	+	72971448	9
chr10	72970291	72974291	NM_170744	+	72972291	chr10	72971446	72971455	M34105	-	72971450	9
chr10	73495581	73499581	NM_001168390	-	73497581	chr10	73499302	73499311	M9922	+	73499306	9
chr10	73495581	73499581	NM_001168390	-	73497581	chr10	73499304	73499313	M8328	-	73499308	9
chr10	73569639	73573639	NM_001171936	+	73571639	chr10	73570280	73570289	M71468	+	73570284	9
chr10	73569639	73573639	NM_001171936	+	73571639	chr10	73570282	73570291	M11626	-	73570286	9
chr10	73569639	73573639	NM_001171936	+	73571639	chr10	73571934	73571943	M31694	+	73571938	9
chr10	73569639	73573639	NM_001171936	+	73571639	chr10	73571936	73571945	M16158	-	73571940	9
chr10	73609082	73613082	NM_002778	-	73611082	chr10	73611540	73611549	M23456	+	73611544	9
chr10	73609082	73613082	NM_002778	-	73611082	chr10	73611542	73611551	M73836	-	73611546	9
chr10	74031676	74035676	NM_019058	+	74033676	chr10	74035318	74035327	M83168	-	74035322	9
chr10	75530048	75534048	NM_001284194	+	75532048	chr10	75531995	75532004	M37818	+	75531999	9
chr10	75530048	75534048	NM_001284194	+	75532048	chr10	75531997	75532006	M22014	-	75532001	9
chr10	75632349	75636349	NM_001204492	-	75634349	chr10	75634725	75634734	M73863	-	75634729	9
chr10	75908826	75912826	NM_012095	-	75910826	chr10	75911155	75911164	M9951	+	75911159	9
chr10	75908826	75912826	NM_012095	-	75910826	chr10	75911157	75911166	M24971	-	75911161	9
chr10	75908942	75912942	NM_001202450	+	75910942	chr10	75911155	75911164	M9951	+	75911159	9
chr10	75908942	75912942	NM_001202450	+	75910942	chr10	75911157	75911166	M24971	-	75911161	9
chr10	76866970	76870970	NM_001007271	-	76868970	chr10	76867913	76867922	M47467	+	76867917	9
chr10	76967911	76971911	NM_001184823	+	76969911	chr10	76970451	76970460	M36571	+	76970455	9
chr10	76967911	76971911	NM_001184823	+	76969911	chr10	76970453	76970462	M2608	-	76970457	9
chr10	76968299	76972299	NM_003375	+	76970299	chr10	76970451	76970460	M36571	+	76970455	9
chr10	76968299	76972299	NM_003375	+	76970299	chr10	76970453	76970462	M2608	-	76970457	9
chr10	76993770	76997770	NM_144589	-	76995770	chr10	76995313	76995322	M19616	+	76995317	9
chr10	76993770	76997770	NM_144589	-	76995770	chr10	76995315	76995324	M76531	-	76995319	9
chr10	77540518	77544518	NM_032024	+	77542518	chr10	77543361	77543370	M85782	-	77543365	9
chr10	81105219	81109219	NM_005729	+	81107219	chr10	81106464	81106473	M47548	+	81106468	9
chr10	81105219	81109219	NM_005729	+	81107219	chr10	81106466	81106475	M73938	-	81106470	9
chr10	81105219	81109219	NM_005729	+	81107219	chr10	81108713	81108722	M69351	-	81108717	9
chr10	88726187	88730187	NM_006829	+	88728187	chr10	88726467	88726476	M2835	+	88726471	9
chr10	88726187	88730187	NM_006829	+	88728187	chr10	88726469	88726478	M54843	-	88726473	9
chr10	90965071	90969071	NM_003956	-	90967071	chr10	90966432	90966441	M7035	+	90966436	9
chr10	91172324	91176324	NM_012420	+	91174324	chr10	91175372	91175381	M78733	-	91175376	9
chr10	95358993	95362993	NM_006744	-	95360993	chr10	95360345	95360354	M10082	+	95360349	9
chr10	95358993	95362993	NM_006744	-	95360993	chr10	95360347	95360356	M4828	-	95360351	9
chr10	97198937	97202937	NM_001290298	-	97200937	chr10	97201217	97201226	M80735	+	97201221	9
chr10	97198937	97202937	NM_001290298	-	97200937	chr10	97201219	97201228	M78760	-	97201223	9
chr10	97414567	97418567	NM_001017423	-	97416567	chr10	97416596	97416605	M54962	+	97416600	9
chr10	97414567	97418567	NM_001017423	-	97416567	chr10	97416598	97416607	M4835	-	97416602	9
chr10	98478279	98482279	NM_152309	-	98480279	chr10	98480465	98480474	M37871	+	98480469	9
chr10	98478279	98482279	NM_152309	-	98480279	chr10	98480467	98480476	M45435	-	98480471	9
chr10	99159127	99163127	NM_015179	-	99161127	chr10	99161057	99161066	M44273	+	99161061	9
chr10	99159127	99163127	NM_015179	-	99161127	chr10	99161059	99161068	M71722	-	99161063	9
chr10	99347449	99351449	NM_001009997	+	99349449	chr10	99350017	99350026	M3010	+	99350021	9
chr10	99347449	99351449	NM_001009997	+	99349449	chr10	99350019	99350028	M8509	-	99350023	9
chr10	100993632	100997632	NM_021828	-	100995632	chr10	100994014	100994023	M55038	+	100994018	9
chr10	100993632	100997632	NM_021828	-	100995632	chr10	100994032	100994041	M55039	+	100994036	9
chr10	100993632	100997632	NM_021828	-	100995632	chr10	100994034	100994043	M4846	-	100994038	9
chr10	101290689	101294689	NM_145285	+	101292689	chr10	101290942	101290951	M45443	+	101290946	9
chr10	101290689	101294689	NM_145285	+	101292689	chr10	101290944	101290953	M28118	-	101290948	9
chr10	103538126	103542126	NM_001206389	-	103540126	chr10	103539534	103539543	M81987	-	103539538	9
chr10	103541170	103545170	NM_006993	-	103543170	chr10	103542610	103542619	M83451	-	103542614	9
chr10	103890750	103894750	NM_001288727	+	103892750	chr10	103893323	103893332	M20081	+	103893327	9
chr10	103890750	103894750	NM_001288727	+	103892750	chr10	103893325	103893334	M25161	-	103893329	9
chr10	103890750	103894750	NM_001288727	+	103892750	chr10	103893398	103893407	M71791	+	103893402	9
chr10	103890750	103894750	NM_001288727	+	103892750	chr10	103893400	103893409	M44336	-	103893404	9
chr10	103890750	103894750	NM_001288727	+	103892750	chr10	103893443	103893452	M36827	+	103893447	9
chr10	103890750	103894750	NM_001288727	+	103892750	chr10	103893445	103893454	M25162	-	103893449	9
chr10	103890750	103894750	NM_001288727	+	103892750	chr10	103893468	103893477	M36828	+	103893472	9
chr10	103890750	103894750	NM_001288727	+	103892750	chr10	103893470	103893479	M16655	-	103893474	9
chr10	103999231	104003231	NM_005029	-	104001231	chr10	104001502	104001511	M26666	+	104001506	9
chr10	103999231	104003231	NM_005029	-	104001231	chr10	104001504	104001513	M41681	-	104001508	9
chr10	104190423	104194423	NM_024040	-	104192423	chr10	104193245	104193254	M41684	+	104193249	9
chr10	104190423	104194423	NM_024040	-	104192423	chr10	104193247	104193256	M3114	-	104193251	9
chr10	104472190	104476190	NM_004311	-	104474190	chr10	104474285	104474294	M10144	+	104474289	9
chr10	104472190	104476190	NM_004311	-	104474190	chr10	104474287	104474296	M16661	-	104474291	9
chr10	104472190	104476190	NM_004311	-	104474190	chr10	104474567	104474576	M20089	+	104474571	9
chr10	104472190	104476190	NM_004311	-	104474190	chr10	104474569	104474578	M4854	-	104474573	9
chr10	104472297	104476297	NM_178858	+	104474297	chr10	104474285	104474294	M10144	+	104474289	9
chr10	104472297	104476297	NM_178858	+	104474297	chr10	104474287	104474296	M16661	-	104474291	9
chr10	104472297	104476297	NM_178858	+	104474297	chr10	104474567	104474576	M20089	+	104474571	9
chr10	104472297	104476297	NM_178858	+	104474297	chr10	104474569	104474578	M4854	-	104474573	9
chr10	105210162	105214162	NM_015916	-	105212162	chr10	105212341	105212350	M3137	+	105212345	9
chr10	105210162	105214162	NM_015916	-	105212162	chr10	105212343	105212352	M25173	-	105212347	9
chr10	105843638	105847638	NM_000494	-	105845638	chr10	105845997	105846006	M51368	+	105846001	9
chr10	112062707	112066707	NM_005871	-	112064707	chr10	112065707	112065716	M7159	+	112065711	9
chr10	112062707	112066707	NM_005871	-	112064707	chr10	112065709	112065718	M55236	-	112065713	9
chr10	112255624	112259624	NM_004419	+	112257624	chr10	112256177	112256186	M10193	+	112256181	9
chr10	112255624	112259624	NM_004419	+	112257624	chr10	112256179	112256188	M44424	-	112256183	9
chr10	112834789	112838789	NM_000681	+	112836789	chr10	112836704	112836713	M77020	+	112836708	9
chr10	112834789	112838789	NM_000681	+	112836789	chr10	112836706	112836715	M25222	-	112836710	9
chr10	115308589	115312589	NM_001177660	+	115310589	chr10	115311884	115311893	M86286	-	115311888	9
chr10	115310777	115314777	NM_004132	+	115312777	chr10	115311884	115311893	M86286	-	115311888	9
chr10	115997012	116001012	NM_001272046	+	115999012	chr10	115999203	115999212	M77068	+	115999207	9
chr10	115997012	116001012	NM_001272046	+	115999012	chr10	115999205	115999214	M41850	-	115999209	9
chr10	116284685	116288685	NM_006720	-	116286685	chr10	116285966	116285975	M86295	-	116285970	9
chr10	116416058	116420058	NM_002313	-	116418058	chr10	116417743	116417752	M10215	+	116417747	9
chr10	116416058	116420058	NM_002313	-	116418058	chr10	116417745	116417754	M8609	-	116417749	9
chr10	116442414	116446414	NM_001003408	-	116444414	chr10	116442978	116442987	M44454	+	116442982	9
chr10	116442414	116446414	NM_001003408	-	116444414	chr10	116442980	116442989	M25257	-	116442984	9
chr10	118378464	118382464	NM_005396	+	118380464	chr10	118380365	118380374	M57735	+	118380369	9
chr10	118500085	118504085	NM_025015	-	118502085	chr10	118503998	118504007	M37908	+	118504002	9
chr10	118500085	118504085	NM_025015	-	118502085	chr10	118504000	118504009	M22254	-	118504004	9
chr10	119132978	119136978	NM_173791	-	119134978	chr10	119135166	119135175	M44482	+	119135170	9
chr10	119132978	119136978	NM_173791	-	119134978	chr10	119135168	119135177	M3350	-	119135172	9
chr10	119132978	119136978	NM_173791	-	119134978	chr10	119136125	119136134	M69737	+	119136129	9
chr10	120512758	120516758	NM_153810	-	120514758	chr10	120514583	120514592	M23724	+	120514587	9
chr10	120512758	120516758	NM_153810	-	120514758	chr10	120514585	120514594	M59969	-	120514589	9
chr10	120923204	120927204	NM_213649	-	120925204	chr10	120924951	120924960	M10239	+	120924955	9
chr10	120923204	120927204	NM_213649	-	120925204	chr10	120924953	120924962	M3376	-	120924957	9
chr10	121354541	121358541	NM_003252	-	121356541	chr10	121355388	121355397	M23730	+	121355392	9
chr10	121354541	121358541	NM_003252	-	121356541	chr10	121355390	121355399	M74300	-	121355394	9
chr10	122214465	122218465	NM_001030059	+	122216465	chr10	122216276	122216285	M57762	+	122216280	9
chr10	123746688	123750688	NM_001291877	+	123748688	chr10	123747505	123747514	M77143	+	123747509	9
chr10	123746688	123750688	NM_001291877	+	123748688	chr10	123747507	123747516	M8646	-	123747511	9
chr10	123920940	123924940	NM_001291878	+	123922940	chr10	123921372	123921381	M55390	+	123921376	9
chr10	123920940	123924940	NM_001291878	+	123922940	chr10	123921374	123921383	M61825	-	123921378	9
chr10	124766203	124770203	NM_001271840	-	124768203	chr10	124767494	124767503	M3440	+	124767498	9
chr10	124766203	124770203	NM_001271840	-	124768203	chr10	124767496	124767505	M30812	-	124767500	9
chr10	124766428	124770428	NM_001609	+	124768428	chr10	124767494	124767503	M3440	+	124767498	9
chr10	124766428	124770428	NM_001609	+	124768428	chr10	124767496	124767505	M30812	-	124767500	9
chr10	125649500	125653500	NM_198148	-	125651500	chr10	125652418	125652427	M57785	-	125652422	9
chr10	126847103	126851103	NM_001290214	-	126849103	chr10	126849945	126849954	M25307	-	126849949	9
chr10	126847103	126851103	NM_001290214	-	126849103	chr10	126849967	126849976	M3478	+	126849971	9
chr10	126847103	126851103	NM_001290214	-	126849103	chr10	126849969	126849978	M25308	-	126849973	9
chr10	126847624	126851624	NM_001083914	-	126849624	chr10	126849945	126849954	M25307	-	126849949	9
chr10	126847624	126851624	NM_001083914	-	126849624	chr10	126849967	126849976	M3478	+	126849971	9
chr10	126847624	126851624	NM_001083914	-	126849624	chr10	126849969	126849978	M25308	-	126849973	9
chr10	127369713	127373713	NM_001128202	-	127371713	chr10	127371462	127371471	M44558	+	127371466	9
chr10	127369713	127373713	NM_001128202	-	127371713	chr10	127371464	127371473	M41974	-	127371468	9
chr10	127462390	127466390	NM_147191	-	127464390	chr10	127463664	127463673	M38985	+	127463668	9
chr10	127462390	127466390	NM_147191	-	127464390	chr10	127463666	127463675	M86431	-	127463670	9
chr10	127462390	127466390	NM_147191	-	127464390	chr10	127464552	127464561	M3491	+	127464556	9
chr10	127462390	127466390	NM_147191	-	127464390	chr10	127464554	127464563	M41977	-	127464558	9
chr10	128591977	128595977	NM_001290223	+	128593977	chr10	128593532	128593541	M64633	+	128593536	9
chr10	128591977	128595977	NM_001290223	+	128593977	chr10	128593534	128593543	M34685	-	128593538	9
chr10	131263453	131267453	NM_002412	+	131265453	chr10	131265044	131265053	M23796	+	131265048	9
chr10	131760091	131764091	NM_001005463	-	131762091	chr10	131761495	131761504	M65849	+	131761499	9
chr10	131760091	131764091	NM_001005463	-	131762091	chr10	131761497	131761506	M37927	-	131761501	9
chr10	133916312	133920312	NM_001105521	+	133918312	chr10	133918086	133918095	M22358	-	133918090	9
chr10	134119477	134123477	NM_173575	-	134121477	chr10	134120727	134120736	M65860	+	134120731	9
chr10	134119477	134123477	NM_173575	-	134121477	chr10	134120729	134120738	M57862	-	134120733	9
chr10	134119477	134123477	NM_173575	-	134121477	chr10	134122145	134122154	M83706	+	134122149	9
chr10	134754089	134758089	NM_001200049	-	134756089	chr10	134757000	134757009	M77313	+	134757004	9
chr10	134754089	134758089	NM_001200049	-	134756089	chr10	134757002	134757011	M77314	-	134757006	9
chr10	134899507	134903507	NM_001083909	+	134901507	chr10	134899530	134899539	M60116	+	134899534	9
chr10	134899507	134903507	NM_001083909	+	134901507	chr10	134899532	134899541	M65868	-	134899536	9
chr10	134899507	134903507	NM_001083909	+	134901507	chr10	134900730	134900739	M67717	-	134900734	9
chr10	134899507	134903507	NM_001083909	+	134901507	chr10	134903121	134903130	M67718	+	134903125	9
chr10	134971970	134975970	NM_152643	+	134973970	chr10	134972058	134972067	M74447	+	134972062	9
chr10	134971970	134975970	NM_152643	+	134973970	chr10	134972060	134972069	M22372	-	134972064	9
chr10	135041777	135045777	NM_003577	+	135043777	chr10	135044833	135044842	M48285	+	135044837	9
chr10	135190740	135194740	NM_152911	+	135192740	chr10	135193814	135193823	M48290	+	135193818	9
chr10	135190740	135194740	NM_152911	+	135192740	chr10	135193816	135193825	M28320	-	135193820	9
chr10	135205620	135209620	NM_138384	+	135207620	chr10	135205790	135205799	M61920	+	135205794	9
chr10	135205620	135209620	NM_138384	+	135207620	chr10	135205792	135205801	M61921	-	135205796	9
chr10	135377138	135381138	NM_001143764	-	135379138	chr10	135379248	135379257	M29716	+	135379252	9
chr10	135377138	135381138	NM_001143764	-	135379138	chr10	135379250	135379259	M65870	-	135379254	9
chr11	194760	198760	NM_001286136	+	196760	chr11	198723	198732	M45603	-	198727	9
chr11	276569	280569	NM_001276700	+	278569	chr11	280104	280113	M82181	+	280108	9
chr11	287137	291137	NM_025092	+	289137	chr11	288217	288226	M82182	+	288221	9
chr11	287137	291137	NM_025092	+	289137	chr11	289444	289453	M72479	+	289448	9
chr11	287137	291137	NM_025092	+	289137	chr11	289446	289455	M84066	-	289450	9
chr11	287137	291137	NM_025092	+	289137	chr11	290461	290470	M72480	+	290465	9
chr11	287137	291137	NM_025092	+	289137	chr11	290463	290472	M45609	-	290467	9
chr11	297526	301526	NM_001025295	-	299526	chr11	300431	300440	M84069	-	300435	9
chr11	415397	419397	NM_021805	-	417397	chr11	418581	418590	M28553	+	418585	9
chr11	448279	452279	NM_030783	+	450279	chr11	451110	451119	M25653	+	451114	9
chr11	448279	452279	NM_030783	+	450279	chr11	451112	451121	M4344	-	451116	9
chr11	448279	452279	NM_030783	+	450279	chr11	451943	451952	M39309	+	451947	9
chr11	448279	452279	NM_030783	+	450279	chr11	451945	451954	M35273	-	451949	9
chr11	533550	537550	NM_005343	-	535550	chr11	536865	536874	M65205	-	536869	9
chr11	533550	537550	NM_005343	-	535550	chr11	537364	537373	M35276	+	537368	9
chr11	533550	537550	NM_005343	-	535550	chr11	537366	537375	M70	-	537370	9
chr11	535521	539521	NM_198075	+	537521	chr11	536865	536874	M65205	-	536869	9
chr11	535521	539521	NM_198075	+	537521	chr11	537364	537373	M35276	+	537368	9
chr11	535521	539521	NM_198075	+	537521	chr11	537366	537375	M70	-	537370	9
chr11	535521	539521	NM_198075	+	537521	chr11	538796	538805	M28555	+	538800	9
chr11	535521	539521	NM_198075	+	537521	chr11	538807	538816	M28556	+	538811	9
chr11	558779	562779	NM_173573	-	560779	chr11	558907	558916	M48882	+	558911	9
chr11	623067	627067	NM_001171968	-	625067	chr11	623711	623720	M39319	+	623715	9
chr11	623067	627067	NM_001171968	-	625067	chr11	623713	623722	M52434	-	623717	9
chr11	635304	639304	NM_000797	+	637304	chr11	637107	637116	M21154	-	637111	9
chr11	635304	639304	NM_000797	+	637304	chr11	638502	638511	M52438	+	638506	9
chr11	635304	639304	NM_000797	+	637304	chr11	638504	638513	M52439	-	638508	9
chr11	745431	749431	NM_006755	+	747431	chr11	748122	748131	M112	-	748126	9
chr11	775487	779487	NM_182612	-	777487	chr11	778419	778428	M6287	+	778423	9
chr11	775487	779487	NM_182612	-	777487	chr11	778421	778430	M52457	-	778425	9
chr11	794263	798263	NM_024698	-	796263	chr11	794636	794645	M42725	+	794640	9
chr11	794263	798263	NM_024698	-	796263	chr11	794638	794647	M74898	-	794642	9
chr11	840529	844529	NM_021128	-	842529	chr11	844017	844026	M62246	+	844021	9
chr11	840529	844529	NM_021128	-	842529	chr11	844019	844028	M65210	-	844023	9
chr11	840823	844823	NM_003271	+	842823	chr11	844017	844026	M62246	+	844021	9
chr11	840823	844823	NM_003271	+	842823	chr11	844019	844028	M65210	-	844023	9
chr11	840940	844940	NM_001025236	+	842940	chr11	844017	844026	M62246	+	844021	9
chr11	840940	844940	NM_001025236	+	842940	chr11	844019	844028	M65210	-	844023	9
chr11	842080	846080	NM_001025234	+	844080	chr11	844017	844026	M62246	+	844021	9
chr11	842080	846080	NM_001025234	+	844080	chr11	844019	844028	M65210	-	844023	9
chr11	842445	846445	NM_001025237	+	844445	chr11	844017	844026	M62246	+	844021	9
chr11	842445	846445	NM_001025237	+	844445	chr11	844019	844028	M65210	-	844023	9
chr11	913058	917058	NM_001142675	-	915058	chr11	915332	915341	M84103	+	915336	9
chr11	913058	917058	NM_001142675	-	915058	chr11	915334	915343	M27142	-	915338	9
chr11	1072874	1076874	NM_002457	+	1074874	chr11	1073561	1073570	M21198	-	1073565	9
chr11	1328892	1332892	NM_019009	-	1330892	chr11	1332596	1332605	M84132	-	1332600	9
chr11	1506009	1510009	NM_001172223	-	1508009	chr11	1506305	1506314	M25708	+	1506309	9
chr11	1506009	1510009	NM_001172223	-	1508009	chr11	1506307	1506316	M204	-	1506311	9
chr11	1617524	1621524	NM_001004325	-	1619524	chr11	1619846	1619855	M56254	+	1619850	9
chr11	1617524	1621524	NM_001004325	-	1619524	chr11	1619848	1619857	M32865	-	1619852	9
chr11	1887902	1891902	NM_001013253	+	1889902	chr11	1890815	1890824	M74958	+	1890819	9
chr11	1887902	1891902	NM_001013253	+	1889902	chr11	1890817	1890826	M7536	-	1890821	9
chr11	1889481	1893481	NM_001289005	+	1891481	chr11	1890815	1890824	M74958	+	1890819	9
chr11	1889481	1893481	NM_001289005	+	1891481	chr11	1890817	1890826	M7536	-	1890821	9
chr11	1890098	1894098	NM_001013254	+	1892098	chr11	1890815	1890824	M74958	+	1890819	9
chr11	1890098	1894098	NM_001013254	+	1892098	chr11	1890817	1890826	M7536	-	1890821	9
chr11	1890153	1894153	NM_001013255	+	1892153	chr11	1890815	1890824	M74958	+	1890819	9
chr11	1890153	1894153	NM_001013255	+	1892153	chr11	1890817	1890826	M7536	-	1890821	9
chr11	2014406	2018406	NM_001293171	+	2016406	chr11	2018368	2018377	M72667	+	2018372	9
chr11	2014406	2018406	NM_001293171	+	2016406	chr11	2018370	2018379	M45730	-	2018374	9
chr11	2290182	2294182	NM_005170	-	2292182	chr11	2291329	2291338	M81490	+	2291333	9
chr11	2395406	2399406	NM_001297649	+	2397406	chr11	2397571	2397580	M74988	+	2397575	9
chr11	2395406	2399406	NM_001297649	+	2397406	chr11	2397573	2397582	M29966	-	2397577	9
chr11	2396546	2400546	NM_004356	+	2398546	chr11	2397571	2397580	M74988	+	2397575	9
chr11	2396546	2400546	NM_004356	+	2398546	chr11	2397573	2397582	M29966	-	2397577	9
chr11	2442275	2446275	NM_014555	-	2444275	chr11	2446177	2446186	M12534	+	2446181	9
chr11	2442275	2446275	NM_014555	-	2444275	chr11	2446179	2446188	M7554	-	2446183	9
chr11	3238043	3242043	NM_001164377	-	3240043	chr11	3239558	3239567	M421	+	3239562	9
chr11	3238043	3242043	NM_001164377	-	3240043	chr11	3239560	3239569	M60565	-	3239564	9
chr11	3251616	3255616	NM_001039165	-	3253616	chr11	3254319	3254328	M65250	+	3254323	9
chr11	3251616	3255616	NM_001039165	-	3253616	chr11	3254321	3254330	M27214	-	3254325	9
chr11	3661546	3665546	NM_053017	-	3663546	chr11	3663837	3663846	M28667	+	3663841	9
chr11	3661546	3665546	NM_053017	-	3663546	chr11	3663839	3663848	M32946	-	3663843	9
chr11	3816953	3820953	NM_001256235	+	3818953	chr11	3819297	3819306	M38104	+	3819301	9
chr11	3816953	3820953	NM_001256235	+	3818953	chr11	3819299	3819308	M65260	-	3819303	9
chr11	3817022	3821022	NM_005387	-	3819022	chr11	3819297	3819306	M38104	+	3819301	9
chr11	3817022	3821022	NM_005387	-	3819022	chr11	3819299	3819308	M65260	-	3819303	9
chr11	3817048	3821048	NM_001145438	+	3819048	chr11	3819297	3819306	M38104	+	3819301	9
chr11	3817048	3821048	NM_001145438	+	3819048	chr11	3819299	3819308	M65260	-	3819303	9
chr11	3860213	3864213	NM_001665	-	3862213	chr11	3863051	3863060	M60583	+	3863055	9
chr11	3860213	3864213	NM_001665	-	3862213	chr11	3863053	3863062	M52752	-	3863057	9
chr11	4387616	4391616	NM_001005161	-	4389616	chr11	4389290	4389299	M79412	+	4389294	9
chr11	5861127	5865127	NM_001005167	-	5863127	chr11	5863784	5863793	M84368	-	5863788	9
chr11	6622880	6626880	NM_015324	-	6624880	chr11	6624773	6624782	M79473	-	6624777	9
chr11	6622937	6626937	NM_001278442	+	6624937	chr11	6624773	6624782	M79473	-	6624777	9
chr11	6623039	6627039	NM_001014795	+	6625039	chr11	6624773	6624782	M79473	-	6624777	9
chr11	6675080	6679080	NM_003737	-	6677080	chr11	6676101	6676110	M52853	+	6676105	9
chr11	6675080	6679080	NM_003737	-	6677080	chr11	6676103	6676112	M75123	-	6676107	9
chr11	7693474	7697474	NM_001302826	-	7695474	chr11	7697452	7697461	M31175	+	7697456	9
chr11	7693474	7697474	NM_001302826	-	7695474	chr11	7697454	7697463	M39631	-	7697458	9
chr11	8058179	8062179	NM_003320	+	8060179	chr11	8060705	8060714	M12630	+	8060709	9
chr11	8058179	8062179	NM_003320	+	8060179	chr11	8060707	8060716	M52908	-	8060711	9
chr11	8100908	8104908	NM_177972	+	8102908	chr11	8104329	8104338	M49239	+	8104333	9
chr11	8100908	8104908	NM_177972	+	8102908	chr11	8104331	8104340	M27298	-	8104335	9
chr11	9111150	9115150	NM_020974	-	9113150	chr11	9113597	9113606	M75185	-	9113601	9
chr11	9404168	9408168	NM_006391	+	9406168	chr11	9406058	9406067	M18058	+	9406062	9
chr11	9404168	9408168	NM_006391	+	9406168	chr11	9406060	9406069	M7677	-	9406064	9
